CustomerAccountNumber,PostCode,County,DocumentNo,Year,DocumentDate,ItemCode,StockUnitLineQuantity,Code,LineTotalValue,Source,TotalNetValue
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW A7-08043,1,KW,5.59,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW G2-37002,1,KW,234.07,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW A7-03004,10,KW,25.69,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW A7-09023,1,KW,3.86,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW C8-31023,2,KW,39.83,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW A7-04001,1,KW,33.24,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW N3-16001,1,KW,4,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW C8-15002,10,KW,47.74,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW C8-31012,5,KW,41.69,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,KW C8-31001,10,KW,41.93,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,GC C1-20009,24,GC,36.29,Email,2058.46
TRO011,SW4 7UT,London,52113,2019,10/10/2019,GC C1-20009,12,GC,18.14,Email,2058.46
MIS001,TN11 0EF,Kent,52112,2019,10/10/2019,BW B6-07001,1,BW,110.74,Email,110.74
OFF019,SE1 1JA,London,52111,2019,10/10/2019,CT B2-39DS,60,CT,75.36,Email,535.87
OFF019,SE1 1JA,London,52111,2019,10/10/2019,CT B2-39TE,108,CT,95.9,Email,535.87
OFF019,SE1 1JA,London,52111,2019,10/10/2019,CT B2-39TKS,108,CT,203.04,Email,535.87
OFF019,SE1 1JA,London,52111,2019,10/10/2019,CT B2-39TF,108,CT,161.57,Email,535.87
AMAZON,AL9 5DE,HATFIELD,52110,2019,10/10/2019,CR A3-20001,1,CR,24.99,Web,24.99
AMAZON,FY8 5FP,Lancs,52109,2019,10/10/2019,GC A3-34018,12,GC,49.15,Web,49.15
AMAZON,SE22 8LT,LONDON,52106,2019,10/10/2019,GC A3-34018,6,GC,24.57,Web,24.57
ISA003,W1S 4HY,London,52104,2019,10/10/2019,CR E4-01226,4,CR,7.41,Email,33.79
ISA003,W1S 4HY,London,52104,2019,10/10/2019,CR E4-01226,11,CR,20.38,Email,33.79
FLI005,EC2A 2AH,London,52103,2019,10/10/2019,GC A3-03012,72,GC,167.4,Email,167.4
POL018,WC2E 7NA,London,52102,2019,09/10/2019,KW C8-15002,1,KW,5.12,Email,194.35
POL018,WC2E 7NA,London,52102,2019,09/10/2019,CR H3-57007,24,CR,110.16,Email,194.35
POL018,WC2E 7NA,London,52102,2019,09/10/2019,CR H3-57030,24,CR,37.62,Email,194.35
POL018,WC2E 7NA,London,52102,2019,09/10/2019,BW E5-34001,3,BW,15.66,Email,194.35
POL018,WC2E 7NA,London,52102,2019,09/10/2019,KW C8-15001,1,KW,4.1,Email,194.35
POL018,WC2E 7NA,London,52102,2019,09/10/2019,CT HC-TE,24,CT,12.78,Email,194.35
POL018,WC2E 7NA,London,52102,2019,09/10/2019,CT HC-DF,12,CT,8.91,Email,194.35
AMAZON,BT70 3DS,County Tyrone,52101,2019,09/10/2019,GC A3-34018,6,GC,24.99,Web,24.99
CAS084,W11 4JG,London,52100,2019,09/10/2019,GC C1-05050,18,GC,34.97,Email,40.97
DUL005,TN13 1DF,Kent,52099,2019,09/10/2019,CR D9-15157,12,CR,34.92,Email,196.14
DUL005,TN13 1DF,Kent,52099,2019,09/10/2019,CR H3-57017,24,CR,98.62,Email,196.14
DUL005,TN13 1DF,Kent,52099,2019,09/10/2019,CR D9-15146,6,CR,58.82,Email,196.14
DUL005,TN13 1DF,Kent,52099,2019,09/10/2019,CT B6-09SS,12,CT,3.78,Email,196.14
AMAZON,BL2 6UE,BOLTON,52096,2019,09/10/2019,CR A3-20001,1,CR,24.99,Web,24.99
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,GC C1-75001,12,GC,32.67,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,BW C8-11006,2,BW,11.88,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,BW B2-02005,8,BW,103.14,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,BW C8-09003,2,BW,12.26,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,GC C1-AO004,36,GC,76.41,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,CT A9-05DS,24,CT,7.74,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,GC B1-01001,6,GC,36.18,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,CT A9-05TF,24,CT,9.18,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,BW C8-03003,1,BW,18.56,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,GC C1-79006,12,GC,29.88,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,BW C6-05001,30,BW,10.58,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,CT A9-05TE,24,CT,5.4,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,KW C8-07085,5,KW,60.53,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,GC C1-27005,24,GC,67.14,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,CT A9-05TKS,12,CT,8.91,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,CT A9-05TKS,12,CT,8.91,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,TT C8-06003,10,TT,35.78,Email,563.41
FLI003,M2 4WU,Manchester,52095,2019,09/10/2019,GC C1-30005,24,GC,28.26,Email,563.41
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-17006,84,CR,449.31,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13012,48,CR,349.85,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13017,36,CR,102.42,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13014,18,CR,275.15,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13019,24,CR,109.13,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13019,24,CR,109.13,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13014,6,CR,91.72,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13020,48,CR,128.16,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13016,6,CR,91.72,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13022,12,CR,34.92,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-13021,12,CR,73.89,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05140,36,CR,204.76,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR H3-44046,102,CR,440.64,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05140,12,CR,68.25,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-16009,60,CR,574.66,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-16006,30,CR,103.02,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05003,30,CR,85.57,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05003,120,CR,342.28,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05126,6,CR,55.17,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05159,24,CR,108.18,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR H3-95012,90,CR,432.68,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05126,24,CR,220.68,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05159,12,CR,54.09,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-16007,30,CR,166.05,Email,5001
GRO070,W1K 7TN,London,52092,2019,09/10/2019,CR A6-05122,48,CR,329.57,Email,5001
GRO070,W1K 7TN,London,52091,2019,09/10/2019,GC C1-27003,720,GC,1533.24,Email,5167.65
GRO070,W1K 7TN,London,52091,2019,09/10/2019,GC C1-27007,1440,GC,3634.41,Email,5167.65
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-BC033,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-AF014,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-AF015,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR C8-10009,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-BF003,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-BJ004,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-BH006,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-AF016,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR C8-10008,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-DB004,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-DB001,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-DB002,1,CR,0,Email,0
MER061,CB23 1JW,Cambridgeshire,52090,2019,09/10/2019,CR H3-BB020,1,CR,0,Email,0
NOP001,W1B 5NE,London,52087,2019,09/10/2019,BW H6-04002,10,BW,36.98,Email,176.3
NOP001,W1B 5NE,London,52087,2019,09/10/2019,GC D8-25003,36,GC,85.05,Email,176.3
NOP001,W1B 5NE,London,52087,2019,09/10/2019,GC D8-21005,12,GC,54.27,Email,176.3
HON009,SM3 9BL,Surrey,52086,2019,09/10/2019,KW D6-09031,1,KW,18.75,Email,24.75
DIR001,RH10 7UZ,WEST SUSSEX,52083,2019,09/10/2019,CT BC-FF,12,CT,4.56,Web,10.56
FLI006,WC1A 1BS,London,52078,2019,08/10/2019,BW C6-04002,6,BW,13.23,Email,13.23
AMAZON,WF9 1DJ,West Yorkshire,52077,2019,08/10/2019,CR A3-20001,1,CR,24.99,Web,24.99
OFF022,EC1V 9DD,London,52076,2019,08/10/2019,CR A9-04111,48,CR,94.46,Email,137.52
OFF022,EC1V 9DD,London,52076,2019,08/10/2019,CT B2-16TF,12,CT,37.06,Email,137.52
RIV045,TR18 2JD,Penzance,52075,2019,08/10/2019,CR A9-31004,48,CR,198,Phone,198
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF C7-02004,5,BF,101.33,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,KW C8-53001,20,KW,126.84,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BW C1-01104,4,BW,419.5,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BW C1-09018,2,BW,49.03,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF C8-49002,10,BF,86.8,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,TT C8-06008,6,TT,89.25,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF C8-39004,80,BF,59.92,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CT D9-11TE,12,CT,28.06,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF D9-39017,5,BF,116.52,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BW C1-07041,12,BW,60.14,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR C8-23002,24,CR,154.06,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CT D9-11TKS,60,CT,216.72,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR C8-13012,12,CR,85.93,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CT D9-11DS,48,CT,140.78,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR C8-22008,30,CR,232.68,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR H3-BP016,12,CR,231.17,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR A9-33001,30,CR,163.38,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BW C1-01105,1,BW,9.68,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR A9-45006,8,CR,93.97,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,TT C8-10001,6,TT,81.82,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,TT N4-01001,2,TT,4.34,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,TT N4-01001,4,TT,8.68,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CT D9-11TF,60,CT,175.98,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,TT N3-01002,3,TT,96.58,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR A9-31009,30,CR,185.01,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF C7-02006,5,BF,155.05,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF D9-24007,5,BF,142.59,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BF C8-32001,40,BF,215.88,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,CR H3-AK021,12,CR,176.9,Email,3717.47
TRO011,SW4 7UT,London,52072,2019,08/10/2019,BW C1-01106,1,BW,8.88,Email,3717.47
POL024,BN1 1UF,Brighton,52071,2019,08/10/2019,KW A7-09047,2,KW,5.58,Email,15.68
POL024,BN1 1UF,Brighton,52071,2019,08/10/2019,KW A7-08016,2,KW,10.1,Email,15.68
JES001,CB5 8BL,Cambridge,52069,2019,08/10/2019,CR H3-44004,1,CR,0,Email,0
JES001,CB5 8BL,Cambridge,52069,2019,08/10/2019,CR H3-45002,1,CR,0,Email,0
MIS001,N1 2BG,London,52066,2019,08/10/2019,CR H3-BE001,6,CR,77.94,Email,87.94
OFF040,N1 9UZ,London,52064,2019,08/10/2019,CT B2-39DS,48,CT,0,Email,0
OFF040,N1 9UZ,London,52064,2019,08/10/2019,BW C8-01001,11,BW,0,Email,0
OFF040,N1 9UZ,London,52064,2019,08/10/2019,CR A9-04099,18,CR,0,Email,0
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC C1-27005,48,GC,134.28,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC C1-30005,60,GC,70.65,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC A3-AC005,24,GC,65.34,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC A3-03012,72,GC,167.4,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC A3-03012,24,GC,55.8,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC A3-AC005,48,GC,130.68,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC Z9-01001,48,GC,78.12,Email,776.97
FLI004,SW1E 5DJ,London,52063,2019,08/10/2019,GC A3-AC001,24,GC,74.7,Email,776.97
CAM054,CB22 7GX,Cambridgshire,52062,2019,08/10/2019,CR A9-19054,1,CR,0,Email,0
POL024,BN1 1UF,Brighton,52059,2019,07/10/2019,BW C6-13001,12,BW,20.7,Email,69.01
POL024,BN1 1UF,Brighton,52059,2019,07/10/2019,GC A3-65002,12,GC,16.74,Email,69.01
POL024,BN1 1UF,Brighton,52059,2019,07/10/2019,BW C8-12001,2,BW,18.65,Email,69.01
POL024,BN1 1UF,Brighton,52059,2019,07/10/2019,BW C1-01017,1,BW,2.94,Email,69.01
POL024,BN1 1UF,Brighton,52059,2019,07/10/2019,KW C6-18001,2,KW,3.98,Email,69.01
AMAZON,HR6 0NT,Herefordshire,52057,2019,07/10/2019,GC A3-34018,6,GC,28.86,Web,28.86
AGE005,IP28 6SQ,Suffolk,52056,2019,07/10/2019,GC D5-01005,12,GC,45.72,Email,89.7
AGE005,IP28 6SQ,Suffolk,52056,2019,07/10/2019,CR B2-03075,24,CR,37.98,Email,89.7
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,TA E9-05002,3,TA,31.3,Email,624.62
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,CR K3-03054,24,CR,146.34,Email,624.62
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,CR K3-03057,24,CR,126.18,Email,624.62
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,TA E9-05006,3,TA,31.3,Email,624.62
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,TA E9-05005,20,TA,144.75,Email,624.62
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,TA E9-05001,9,TA,65.14,Email,624.62
HEB001,PA34 4LS,Argyl,52055,2019,07/10/2019,TA E9-05001,11,TA,79.61,Email,624.62
OFF011,W2 6LG,London,52053,2019,07/10/2019,CT B2-16TF,12,CT,37.06,Email,152.36
OFF011,W2 6LG,London,52053,2019,07/10/2019,TA B6-03003,2,TA,14.45,Email,152.36
OFF011,W2 6LG,London,52053,2019,07/10/2019,CR A9-04111,6,CR,11.81,Email,152.36
OFF011,W2 6LG,London,52053,2019,07/10/2019,CR A9-04111,18,CR,35.42,Email,152.36
OFF011,W2 6LG,London,52053,2019,07/10/2019,GC A3-12007,48,GC,47.62,Email,152.36
OFF028,W1G 0EF,London,52050,2019,07/10/2019,CT B6-04TE,96,CT,42.24,Web,382.87
OFF028,W1G 0EF,London,52050,2019,07/10/2019,CT B6-04TKS,96,CT,126.72,Web,382.87
OFF028,W1G 0EF,London,52050,2019,07/10/2019,CT B6-04DS,96,CT,52.8,Web,382.87
OFF028,W1G 0EF,London,52050,2019,07/10/2019,CR A9-04111,48,CR,94.56,Web,382.87
OFF028,W1G 0EF,London,52050,2019,07/10/2019,BW C8-01003,1,BW,2.84,Web,382.87
OFF028,W1G 0EF,London,52050,2019,07/10/2019,BW C6-05001,1,BW,0.35,Web,382.87
OFF028,W1G 0EF,London,52050,2019,07/10/2019,CT B6-04TF,96,CT,63.36,Web,382.87
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-19030,24,CR,18.36,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,GC C1-12003,24,GC,41.4,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-19027,12,CR,16.38,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-19024,6,CR,5.13,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-19024,2,CR,0,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-19034,24,CR,17.64,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,GC A3-15024,48,GC,37.08,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-04135,6,CR,18.09,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,GC A3-01002,6,GC,16.2,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-09002,6,CR,31.1,Email,231.29
MET021,HA8 7BD,London,52048,2019,07/10/2019,CR A9-19050,6,CR,8.19,Email,231.29
AMAZON,NR7 9NQ,Norfolk,52046,2019,07/10/2019,GC A3-34019,1,GC,0,Web,0
ESS021,W1U 3PT,London,52045,2019,07/10/2019,GC C1-07006,12,GC,17.18,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,GC C1-07007,12,GC,17.76,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,CT B6-05DS,12,CT,9.89,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,CR A9-04054,6,CR,10.85,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,CT B6-05TF,12,CT,12.38,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,CT B6-05TE,12,CT,6.24,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,CR A9-04006,6,CR,10.56,Email,105.74
ESS021,W1U 3PT,London,52045,2019,07/10/2019,CT B6-05TKS,12,CT,14.88,Email,105.74
WIL090,EC3M 6BL,London,52042,2019,07/10/2019,CR B2-05004,6,CR,83.82,Web,193.86
WIL090,EC3M 6BL,London,52042,2019,07/10/2019,CR B2-05005,6,CR,110.04,Web,193.86
AMAZON,SO19 9HD,Southampton,52040,2019,07/10/2019,GC A3-34018,6,GC,30.52,Web,30.52
AMAZON,DG10 9QJ,Dumfries,52038,2019,07/10/2019,GC A3-34018,6,GC,30.52,Web,30.52
AMAZON,EC2N 2DB,LONDON,52034,2019,07/10/2019,GC A3-34018,6,GC,30.52,Web,30.52
RED071,W8 5DL,London,52032,2019,07/10/2019,GC C1-08002,18,GC,122.45,Email,248
RED071,W8 5DL,London,52032,2019,07/10/2019,GC C1-08001,18,GC,125.55,Email,248
DIR001,CV7 7FD,West Midlands,52030,2019,07/10/2019,CT A8-10CHK,4,CT,29,Web,35
EBA001,CV4 9BJ,West Midlands,52029,2019,07/10/2019,GC A3-34015,6,GC,27.49,Web,27.49
FLI005,EC2A 2AH,London,52027,2019,07/10/2019,GC A3-AC005,48,GC,130.68,Email,280.08
FLI005,EC2A 2AH,London,52027,2019,07/10/2019,GC A3-AC001,48,GC,149.4,Email,280.08
FLI007,B2 5BN,Birmingham,52026,2019,07/10/2019,KW G2-83002,4,KW,47.73,Email,137.3
FLI007,B2 5BN,Birmingham,52026,2019,07/10/2019,KW C8-07085,2,KW,24.21,Email,137.3
FLI007,B2 5BN,Birmingham,52026,2019,07/10/2019,KW C8-07085,3,KW,36.32,Email,137.3
FLI007,B2 5BN,Birmingham,52026,2019,07/10/2019,CT A9-05TE,60,CT,13.5,Email,137.3
FLI007,B2 5BN,Birmingham,52026,2019,07/10/2019,KW G2-83001,1,KW,9.54,Email,137.3
OFF016,N1C 4AX,London,52025,2019,04/10/2019,GC A3-12002,96,GC,121.34,Email,263.25
OFF016,N1C 4AX,London,52025,2019,04/10/2019,CR A9-04111,30,CR,59.04,Email,263.25
OFF016,N1C 4AX,London,52025,2019,04/10/2019,TA E9-01002,1,TA,7.26,Email,263.25
OFF016,N1C 4AX,London,52025,2019,04/10/2019,TA E9-01001,1,TA,7.26,Email,263.25
OFF016,N1C 4AX,London,52025,2019,04/10/2019,CT B6-05TE,60,CT,31.2,Email,263.25
OFF016,N1C 4AX,London,52025,2019,04/10/2019,CT B6-05TF,36,CT,37.15,Email,263.25
DIR001,SP4 0JE,Wiltshire,52024,2019,04/10/2019,GC A3-07001,108,GC,179.28,Web,370.8
DIR001,SP4 0JE,Wiltshire,52024,2019,04/10/2019,GC A3-07008,48,GC,60.96,Web,370.8
DIR001,SP4 0JE,Wiltshire,52024,2019,04/10/2019,GC A3-07003,48,GC,65.28,Web,370.8
DIR001,SP4 0JE,Wiltshire,52024,2019,04/10/2019,GC A3-07003,48,GC,65.28,Web,370.8
DIR001,EC1M 5UA,London,52023,2019,04/10/2019,BW A9-02001,2,BW,26.58,Web,161.94
DIR001,EC1M 5UA,London,52023,2019,04/10/2019,GC A3-03025,72,GC,135.36,Web,161.94
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23TE,72,CT,25.95,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,BF C8-24001,42,BF,388.7,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,GC C1-AN003,36,GC,91.56,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR A9-21003,42,CR,237.33,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-22016,48,CR,128.6,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23TE,72,CT,25.95,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-10001,48,CR,182.13,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,GC A3-BB004,48,GC,248.72,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,BF C8-47002,144,BF,521.91,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,BF C8-51001,36,BF,205.14,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-10027,72,CR,157.16,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-23001,114,CR,540.31,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR A9-21008,120,CR,718.9,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-20021,60,CR,156.67,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-20023,12,CR,23.99,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-20022,12,CR,23.99,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23DS,60,CT,26.11,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23DS,84,CT,36.56,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-20020,60,CR,218.28,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR A9-33006,48,CR,327.05,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,BF C8-51002,60,BF,474.91,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-20016,48,CR,128.6,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,GC D9-14008,24,GC,69.52,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23TF,84,CT,44.55,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR C8-19016,48,CR,128.6,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23TF,60,CT,31.82,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR A9-21002,30,CR,125.46,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CR A9-21005,60,CR,250.92,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,GC A3-53003,96,GC,128.6,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,GC C1-40003,48,GC,53.53,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23TKS,108,CT,105.02,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,GC D5-17001,32,GC,125.99,Email,6215.04
OMN002,N1 1QP,Islington,52019,2019,04/10/2019,CT A2-23TKS,36,CT,35.01,Email,6215.04
